c2,s,BandGap1
9.3,0.87,0.47365
9.45,0.87,0.47515
9.6,0.87,0.47661
9.75,0.87,0.47804
9.9,0.87,0.47943
10.05,0.87,0.4808
10.2,0.87,0.48214
10.35,0.87,0.48344
10.5,0.87,0.48472
10.65,0.87,0.48597
10.8,0.87,0.4872
10.95,0.87,0.4884
11.1,0.87,0.48958
11.25,0.87,0.49074
11.4,0.87,0.49187
11.55,0.87,0.49299
11.7,0.87,0.49408
11.85,0.87,0.49515
12,0.87,0.49621
12.15,0.87,0.49724
12.3,0.87,0.49826
12.45,0.87,0.49926
12.6,0.87,0.50025
12.75,0.87,0.50122
12.9,0.87,0.50217
13.05,0.87,0.50311
13.2,0.87,0.50403
13.35,0.87,0.50494
13.5,0.87,0.50583
13.65,0.87,0.50671
13.8,0.87,0.50758
13.95,0.87,0.50844
14.1,0.87,0.50928
14.25,0.87,0.51011
14.4,0.87,0.51093
14.55,0.87,0.51174
14.7,0.87,0.51254
14.85,0.87,0.51333
15,0.87,0.5141
0.15,0.88,1.0352
0.3,0.88,0.59184
0.45,0.88,0.36022
0.6,0.88,0.21504
0.75,0.88,0.11438
0.9,0.88,0.03991
1.05,0.88,0.017723
1.2,0.88,0.063828
1.35,0.88,0.10166
1.5,0.88,0.13333
1.65,0.88,0.16029
1.8,0.88,0.18353
1.95,0.88,0.20381
2.1,0.88,0.22167
2.25,0.88,0.23754
2.4,0.88,0.25173
2.55,0.88,0.26452
2.7,0.88,0.2761
2.85,0.88,0.28665
3,0.88,0.2963
3.15,0.88,0.30516
3.3,0.88,0.31334
3.45,0.88,0.3209
3.6,0.88,0.32793
3.75,0.88,0.33447
3.9,0.88,0.34058
4.05,0.88,0.3463
4.2,0.88,0.35167
4.35,0.88,0.35672
4.5,0.88,0.36148
4.65,0.88,0.36597
4.8,0.88,0.37023
4.95,0.88,0.37426
5.1,0.88,0.37809
5.25,0.88,0.38173
5.4,0.88,0.3852
5.55,0.88,0.3885
5.7,0.88,0.39166
5.85,0.88,0.39468
6,0.88,0.39757
6.15,0.88,0.40034
6.3,0.88,0.403
6.45,0.88,0.40555
6.6,0.88,0.408
6.75,0.88,0.41037
6.9,0.88,0.41264
7.05,0.88,0.41483
7.2,0.88,0.41695
7.35,0.88,0.41899
7.5,0.88,0.42097
7.65,0.88,0.42288
7.8,0.88,0.42473
7.95,0.88,0.42652
8.1,0.88,0.42826
8.25,0.88,0.42994
8.4,0.88,0.43157
8.55,0.88,0.43316
8.7,0.88,0.4347
8.85,0.88,0.4362
9,0.88,0.43766
9.15,0.88,0.43908
9.3,0.88,0.44046
9.45,0.88,0.44181
9.6,0.88,0.44312
9.75,0.88,0.4444
9.9,0.88,0.44565
10.05,0.88,0.44687
10.2,0.88,0.44806
10.35,0.88,0.44922
10.5,0.88,0.45036
10.65,0.88,0.45147
10.8,0.88,0.45256
10.95,0.88,0.45362
11.1,0.88,0.45467
11.25,0.88,0.45569
11.4,0.88,0.45669
11.55,0.88,0.45766
11.7,0.88,0.45862
11.85,0.88,0.45957
12,0.88,0.46049
12.15,0.88,0.46139
12.3,0.88,0.46228
12.45,0.88,0.46316
12.6,0.88,0.46401
12.75,0.88,0.46485
12.9,0.88,0.46568
13.05,0.88,0.46649
13.2,0.88,0.46729
13.35,0.88,0.46808
13.5,0.88,0.46885
13.65,0.88,0.46961
13.8,0.88,0.47036
13.95,0.88,0.4711
14.1,0.88,0.47182
14.25,0.88,0.47253
14.4,0.88,0.47324
14.55,0.88,0.47393
14.7,0.88,0.47461
14.85,0.88,0.47529
15,0.88,0.47595
0.15,0.89,0.98801
0.3,0.89,0.55657
0.45,0.89,0.33563
0.6,0.89,0.19921
0.75,0.89,0.10558
0.9,0.89,0.036758
1.05,0.89,0.016302
1.2,0.89,0.058674
1.35,0.89,0.09343
1.5,0.89,0.12254
1.65,0.89,0.14735
1.8,0.89,0.16878
1.95,0.89,0.18751
2.1,0.89,0.20404
2.25,0.89,0.21876
2.4,0.89,0.23196
2.55,0.89,0.24388
2.7,0.89,0.2547
2.85,0.89,0.26457
3,0.89,0.27361
3.15,0.89,0.28194
3.3,0.89,0.28963
3.45,0.89,0.29676
3.6,0.89,0.3034
3.75,0.89,0.30958
3.9,0.89,0.31536
4.05,0.89,0.32078
4.2,0.89,0.32588
4.35,0.89,0.33067
4.5,0.89,0.3352
4.65,0.89,0.33947
4.8,0.89,0.34352
4.95,0.89,0.34736
5.1,0.89,0.35101
5.25,0.89,0.35448
5.4,0.89,0.35778
5.55,0.89,0.36093
5.7,0.89,0.36394
5.85,0.89,0.36682
6,0.89,0.36958
6.15,0.89,0.37222
6.3,0.89,0.37475
6.45,0.89,0.37718
6.6,0.89,0.37952
6.75,0.89,0.38177
6.9,0.89,0.38394
7.05,0.89,0.38602
7.2,0.89,0.38803
7.35,0.89,0.38998
7.5,0.89,0.39185
7.65,0.89,0.39367
7.8,0.89,0.39542
7.95,0.89,0.39712
8.1,0.89,0.39876
8.25,0.89,0.40035
8.4,0.89,0.4019
8.55,0.89,0.4034
8.7,0.89,0.40485
8.85,0.89,0.40627
9,0.89,0.40764
9.15,0.89,0.40897
9.3,0.89,0.41027
9.45,0.89,0.41154
9.6,0.89,0.41277
9.75,0.89,0.41397
9.9,0.89,0.41514
10.05,0.89,0.41628
10.2,0.89,0.41739
10.35,0.89,0.41847
10.5,0.89,0.41953
10.65,0.89,0.42056
10.8,0.89,0.42157
10.95,0.89,0.42256
11.1,0.89,0.42352
11.25,0.89,0.42447
11.4,0.89,0.42539
11.55,0.89,0.42629
11.7,0.89,0.42717
11.85,0.89,0.42804
12,0.89,0.42889
12.15,0.89,0.42972
12.3,0.89,0.43053
12.45,0.89,0.43133
12.6,0.89,0.43211
12.75,0.89,0.43288
12.9,0.89,0.43363
13.05,0.89,0.43437
13.2,0.89,0.43509
13.35,0.89,0.43581
13.5,0.89,0.43651
13.65,0.89,0.43719
13.8,0.89,0.43787
13.95,0.89,0.43853
14.1,0.89,0.43918
14.25,0.89,0.43982
14.4,0.89,0.44046
14.55,0.89,0.44108
14.7,0.89,0.44169
14.85,0.89,0.44229
15,0.89,0.44288
0.15,0.9,0.92923
0.3,0.9,0.51816
0.45,0.9,0.31012
0.6,0.9,0.1831
0.75,0.9,0.096679
0.9,0.9,0.033574
1.05,0.9,0.014864
1.2,0.9,0.053439
1.35,0.9,0.085036
1.5,0.9,0.1115
1.65,0.9,0.13405
1.8,0.9,0.15357
1.95,0.9,0.17065
2.1,0.9,0.18577
2.25,0.9,0.19925
2.4,0.9,0.21138
2.55,0.9,0.22236
2.7,0.9,0.23235
2.85,0.9,0.2415
3,0.9,0.24991
3.15,0.9,0.25767
3.3,0.9,0.26486
3.45,0.9,0.27154
3.6,0.9,0.27778
3.75,0.9,0.28361
3.9,0.9,0.28907
4.05,0.9,0.29421
4.2,0.9,0.29904
4.35,0.9,0.30361
4.5,0.9,0.30792
4.65,0.9,0.31201
4.8,0.9,0.31589
4.95,0.9,0.31957
5.1,0.9,0.32308
5.25,0.9,0.32642
5.4,0.9,0.32961
5.55,0.9,0.33266
5.7,0.9,0.33558
5.85,0.9,0.33837
6,0.9,0.34104
6.15,0.9,0.34361
6.3,0.9,0.34608
6.45,0.9,0.34845
6.6,0.9,0.35073
6.75,0.9,0.35292
6.9,0.9,0.35504
7.05,0.9,0.35708
7.2,0.9,0.35905
7.35,0.9,0.36096
7.5,0.9,0.3628
7.65,0.9,0.36457
7.8,0.9,0.3663
7.95,0.9,0.36796
8.1,0.9,0.36958
8.25,0.9,0.37115
8.4,0.9,0.37266
8.55,0.9,0.37414
8.7,0.9,0.37557
8.85,0.9,0.37696
9,0.9,0.37831
9.15,0.9,0.37963
9.3,0.9,0.38091
9.45,0.9,0.38215
9.6,0.9,0.38336
9.75,0.9,0.38454
9.9,0.9,0.38569
10.05,0.9,0.38682
10.2,0.9,0.38791
10.35,0.9,0.38898
10.5,0.9,0.39002
10.65,0.9,0.39103
10.8,0.9,0.39203
10.95,0.9,0.393
11.1,0.9,0.39394
11.25,0.9,0.39487
11.4,0.9,0.39577
11.55,0.9,0.39666
11.7,0.9,0.39753
11.85,0.9,0.39838
12,0.9,0.39921
12.15,0.9,0.40002
12.3,0.9,0.40082
12.45,0.9,0.4016
12.6,0.9,0.40236
12.75,0.9,0.40311
12.9,0.9,0.40384
13.05,0.9,0.40457
13.2,0.9,0.40527
13.35,0.9,0.40597
13.5,0.9,0.40665
13.65,0.9,0.40731
13.8,0.9,0.40797
13.95,0.9,0.40861
14.1,0.9,0.40925
14.25,0.9,0.40987
14.4,0.9,0.41048
14.55,0.9,0.41108
14.7,0.9,0.41167
14.85,0.9,0.41225
15,0.9,0.41282
0.15,0.91,0.85348
0.3,0.91,0.47452
0.45,0.91,0.28287
0.6,0.91,0.16641
0.75,0.91,0.087609
0.9,0.91,0.030351
1.05,0.91,0.013412
1.2,0.91,0.048148
1.35,0.91,0.076532
1.5,0.91,0.10027
1.65,0.91,0.12048
1.8,0.91,0.13797
1.95,0.91,0.15329
2.1,0.91,0.16686
2.25,0.91,0.17899
2.4,0.91,0.18992
2.55,0.91,0.19984
2.7,0.91,0.20889
2.85,0.91,0.21719
3,0.91,0.22485
3.15,0.91,0.23193
3.3,0.91,0.23852
3.45,0.91,0.24467
3.6,0.91,0.25042
3.75,0.91,0.25581
3.9,0.91,0.26089
4.05,0.91,0.26567
4.2,0.91,0.27019
4.35,0.91,0.27447
4.5,0.91,0.27853
4.65,0.91,0.28239
4.8,0.91,0.28606
4.95,0.91,0.28956
5.1,0.91,0.29291
5.25,0.91,0.2961
5.4,0.91,0.29916
5.55,0.91,0.30209
5.7,0.91,0.3049
5.85,0.91,0.3076
6,0.91,0.31019
6.15,0.91,0.31268
6.3,0.91,0.31509
6.45,0.91,0.3174
6.6,0.91,0.31964
6.75,0.91,0.32179
6.9,0.91,0.32388
7.05,0.91,0.32589
7.2,0.91,0.32784
7.35,0.91,0.32972
7.5,0.91,0.33155
7.65,0.91,0.33332
7.8,0.91,0.33503
7.95,0.91,0.3367
8.1,0.91,0.33831
8.25,0.91,0.33988
8.4,0.91,0.34141
8.55,0.91,0.34289
8.7,0.91,0.34433
8.85,0.91,0.34574
9,0.91,0.3471
9.15,0.91,0.34843
9.3,0.91,0.34973
9.45,0.91,0.35099
9.6,0.91,0.35222
9.75,0.91,0.35343
9.9,0.91,0.3546
10.05,0.91,0.35574
10.2,0.91,0.35686
10.35,0.91,0.35795
10.5,0.91,0.35901
10.65,0.91,0.36006
10.8,0.91,0.36107
10.95,0.91,0.36207
11.1,0.91,0.36304
11.25,0.91,0.364
11.4,0.91,0.36493
11.55,0.91,0.36584
11.7,0.91,0.36674
11.85,0.91,0.36761
12,0.91,0.36847
12.15,0.91,0.36931
12.3,0.91,0.37013
12.45,0.91,0.37094
12.6,0.91,0.37173
12.75,0.91,0.37251
12.9,0.91,0.37327
13.05,0.91,0.37402
13.2,0.91,0.37475
13.35,0.91,0.37547
13.5,0.91,0.37618
13.65,0.91,0.37687
13.8,0.91,0.37755
13.95,0.91,0.37822
14.1,0.91,0.37888
14.25,0.91,0.37953
14.4,0.91,0.38016
14.55,0.91,0.38079
14.7,0.91,0.3814
14.85,0.91,0.38201
15,0.91,0.3826
0.15,0.92,0.75589
0.3,0.92,0.42361
0.45,0.92,0.25298
0.6,0.92,0.14879
0.75,0.92,0.078259
0.9,0.92,0.027078
1.05,0.92,0.011951
1.2,0.92,0.042847
1.35,0.92,0.068028
1.5,0.92,0.089033
1.65,0.92,0.10689
1.8,0.92,0.12231
1.95,0.92,0.13581
2.1,0.92,0.14775
2.25,0.92,0.15842
2.4,0.92,0.16804
2.55,0.92,0.17677
2.7,0.92,0.18475
2.85,0.92,0.19208
3,0.92,0.19884
3.15,0.92,0.20512
3.3,0.92,0.21097
3.45,0.92,0.21643
3.6,0.92,0.22156
3.75,0.92,0.22638
3.9,0.92,0.23093
4.05,0.92,0.23523
4.2,0.92,0.2393
4.35,0.92,0.24318
4.5,0.92,0.24686
4.65,0.92,0.25037
4.8,0.92,0.25373
4.95,0.92,0.25694
5.1,0.92,0.26001
5.25,0.92,0.26296
5.4,0.92,0.26579
5.55,0.92,0.26851
5.7,0.92,0.27113
5.85,0.92,0.27365
6,0.92,0.27609
6.15,0.92,0.27843
6.3,0.92,0.2807
6.45,0.92,0.2829
6.6,0.92,0.28502
6.75,0.92,0.28708
6.9,0.92,0.28908
7.05,0.92,0.29101
7.2,0.92,0.29288
7.35,0.92,0.29471
7.5,0.92,0.29648
7.65,0.92,0.2982
7.8,0.92,0.29987
7.95,0.92,0.3015
8.1,0.92,0.30309
8.25,0.92,0.30463
8.4,0.92,0.30614
8.55,0.92,0.3076
8.7,0.92,0.30903
8.85,0.92,0.31043
9,0.92,0.31179
9.15,0.92,0.31312
9.3,0.92,0.31442
9.45,0.92,0.31569
9.6,0.92,0.31694
9.75,0.92,0.31815
9.9,0.92,0.31934
10.05,0.92,0.3205
10.2,0.92,0.32164
10.35,0.92,0.32275
10.5,0.92,0.32384
10.65,0.92,0.32491
10.8,0.92,0.32595
10.95,0.92,0.32698
11.1,0.92,0.32799
11.25,0.92,0.32897
11.4,0.92,0.32994
11.55,0.92,0.33089
11.7,0.92,0.33182
11.85,0.92,0.33273
12,0.92,0.33362
12.15,0.92,0.3345
12.3,0.92,0.33537
12.45,0.92,0.33622
12.6,0.92,0.33705
12.75,0.92,0.33787
12.9,0.92,0.33867
13.05,0.92,0.33946
13.2,0.92,0.34024
13.35,0.92,0.34101
13.5,0.92,0.34176
13.65,0.92,0.3425
13.8,0.92,0.34323
13.95,0.92,0.34394
14.1,0.92,0.34465
14.25,0.92,0.34534
14.4,0.92,0.34602
14.55,0.92,0.34669
14.7,0.92,0.34736
14.85,0.92,0.34801
15,0.92,0.34865
0.15,0.93,0.63545
0.3,0.93,0.36435
0.45,0.93,0.21984
0.6,0.93,0.12998
0.75,0.93,0.06854
0.9,0.93,0.023745
1.05,0.93,0.010483
1.2,0.93,0.037583
1.35,0.93,0.059647
1.5,0.93,0.078021
1.65,0.93,0.093607
1.8,0.93,0.10704
1.95,0.93,0.11876
2.1,0.93,0.12911
2.25,0.93,0.13834
2.4,0.93,0.14664
2.55,0.93,0.15416
2.7,0.93,0.16102
2.85,0.93,0.16731
3,0.93,0.17312
3.15,0.93,0.1785
3.3,0.93,0.18351
3.45,0.93,0.1882
3.6,0.93,0.19259
3.75,0.93,0.19672
3.9,0.93,0.20062
4.05,0.93,0.20431
4.2,0.93,0.20781
4.35,0.93,0.21114
4.5,0.93,0.21432
4.65,0.93,0.21735
4.8,0.93,0.22024
4.95,0.93,0.22302
5.1,0.93,0.22569
5.25,0.93,0.22825
5.4,0.93,0.23071
5.55,0.93,0.23309
5.7,0.93,0.23538
5.85,0.93,0.23759
6,0.93,0.23973
6.15,0.93,0.2418
6.3,0.93,0.24381
6.45,0.93,0.24576
6.6,0.93,0.24764
6.75,0.93,0.24948
6.9,0.93,0.25126
7.05,0.93,0.25299
7.2,0.93,0.25468
7.35,0.93,0.25632
7.5,0.93,0.25793
7.65,0.93,0.25949
7.8,0.93,0.26101
7.95,0.93,0.2625
8.1,0.93,0.26395
8.25,0.93,0.26537
8.4,0.93,0.26675
8.55,0.93,0.26811
8.7,0.93,0.26944
8.85,0.93,0.27073
9,0.93,0.27201
9.15,0.93,0.27325
9.3,0.93,0.27447
9.45,0.93,0.27567
9.6,0.93,0.27684
9.75,0.93,0.27799
9.9,0.93,0.27912
10.05,0.93,0.28022
10.2,0.93,0.28131
10.35,0.93,0.28237
10.5,0.93,0.28342
10.65,0.93,0.28445
10.8,0.93,0.28546
10.95,0.93,0.28646
11.1,0.93,0.28743
11.25,0.93,0.28839
11.4,0.93,0.28934
11.55,0.93,0.29027
11.7,0.93,0.29118
11.85,0.93,0.29208
12,0.93,0.29297
12.15,0.93,0.29384
12.3,0.93,0.2947
12.45,0.93,0.29554
12.6,0.93,0.29638
12.75,0.93,0.2972
12.9,0.93,0.298
13.05,0.93,0.2988
13.2,0.93,0.29959
13.35,0.93,0.30036
13.5,0.93,0.30112
13.65,0.93,0.30187
13.8,0.93,0.30262
13.95,0.93,0.30335
14.1,0.93,0.30407
14.25,0.93,0.30478
14.4,0.93,0.30548
14.55,0.93,0.30618
14.7,0.93,0.30686
14.85,0.93,0.30754
15,0.93,0.3082
0.15,0.94,0.49902
0.3,0.94,0.2979
0.45,0.94,0.1836
0.6,0.94,0.10992
0.75,0.94,0.058428
0.9,0.94,0.020346
1.05,0.94,0.009014
1.2,0.94,0.032389
1.35,0.94,0.051479
1.5,0.94,0.067397
1.65,0.94,0.080901
1.8,0.94,0.092524
1.95,0.94,0.10265
2.1,0.94,0.11158
2.25,0.94,0.11951
2.4,0.94,0.12663
2.55,0.94,0.13306
2.7,0.94,0.1389
2.85,0.94,0.14425
3,0.94,0.14916
3.15,0.94,0.1537
3.3,0.94,0.15792
3.45,0.94,0.16184
3.6,0.94,0.16552
3.75,0.94,0.16896
3.9,0.94,0.17221
4.05,0.94,0.17527
4.2,0.94,0.17817
4.35,0.94,0.18092
4.5,0.94,0.18354
4.65,0.94,0.18603
4.8,0.94,0.18841
4.95,0.94,0.19069
5.1,0.94,0.19287
5.25,0.94,0.19497
5.4,0.94,0.19699
5.55,0.94,0.19893
5.7,0.94,0.2008
5.85,0.94,0.20261
6,0.94,0.20436
6.15,0.94,0.20605
6.3,0.94,0.20769
6.45,0.94,0.20928
6.6,0.94,0.21082
6.75,0.94,0.21232
6.9,0.94,0.21377
7.05,0.94,0.21519
7.2,0.94,0.21657
7.35,0.94,0.21792
7.5,0.94,0.21923
7.65,0.94,0.22051
7.8,0.94,0.22177
7.95,0.94,0.22299
8.1,0.94,0.22419
8.25,0.94,0.22536
8.4,0.94,0.2265
8.55,0.94,0.22762
8.7,0.94,0.22872
8.85,0.94,0.2298
9,0.94,0.23086
9.15,0.94,0.23189
9.3,0.94,0.23291
9.45,0.94,0.23391
9.6,0.94,0.23489
9.75,0.94,0.23586
9.9,0.94,0.23681
10.05,0.94,0.23774
10.2,0.94,0.23866
10.35,0.94,0.23956
10.5,0.94,0.24045
10.65,0.94,0.24132
10.8,0.94,0.24218
10.95,0.94,0.24303
11.1,0.94,0.24386
11.25,0.94,0.24469
11.4,0.94,0.2455
11.55,0.94,0.2463
11.7,0.94,0.24709
11.85,0.94,0.24787
12,0.94,0.24863
12.15,0.94,0.24939
12.3,0.94,0.25014
12.45,0.94,0.25088
12.6,0.94,0.2516
12.75,0.94,0.25232
12.9,0.94,0.25303
13.05,0.94,0.25374
13.2,0.94,0.25443
13.35,0.94,0.25511
13.5,0.94,0.25579
13.65,0.94,0.25646
13.8,0.94,0.25712
13.95,0.94,0.25778
14.1,0.94,0.25842
14.25,0.94,0.25906
14.4,0.94,0.25969
14.55,0.94,0.26032
14.7,0.94,0.26094
14.85,0.94,0.26155
15,0.94,0.26216
0.15,0.95,0.36188
0.3,0.95,0.22847
0.45,0.95,0.14552
0.6,0.95,0.089001
0.75,0.95,0.048006
0.9,0.95,0.016894
1.05,0.95,0.007543
1.2,0.95,0.027263
1.35,0.95,0.043527
1.5,0.95,0.057184
1.65,0.95,0.068827
1.8,0.95,0.07888
1.95,0.95,0.087657
2.1,0.95,0.095394
2.25,0.95,0.10227
2.4,0.95,0.10844
2.55,0.95,0.11399
2.7,0.95,0.11904
2.85,0.95,0.12364
3,0.95,0.12785
3.15,0.95,0.13174
3.3,0.95,0.13533
3.45,0.95,0.13866
3.6,0.95,0.14177
3.75,0.95,0.14467
3.9,0.95,0.14739
4.05,0.95,0.14995
4.2,0.95,0.15236
4.35,0.95,0.15464
4.5,0.95,0.15679
4.65,0.95,0.15884
4.8,0.95,0.16079
4.95,0.95,0.16264
5.1,0.95,0.16442
5.25,0.95,0.16611
5.4,0.95,0.16773
5.55,0.95,0.16929
5.7,0.95,0.17078
5.85,0.95,0.17222
6,0.95,0.1736
6.15,0.95,0.17494
6.3,0.95,0.17622
6.45,0.95,0.17747
6.6,0.95,0.17867
6.75,0.95,0.17984
6.9,0.95,0.18097
7.05,0.95,0.18207
7.2,0.95,0.18314
7.35,0.95,0.18417
7.5,0.95,0.18518
7.65,0.95,0.18616
7.8,0.95,0.18712
7.95,0.95,0.18805
8.1,0.95,0.18896
8.25,0.95,0.18985
8.4,0.95,0.19071
8.55,0.95,0.19156
8.7,0.95,0.19239
8.85,0.95,0.1932
9,0.95,0.194
9.15,0.95,0.19478
9.3,0.95,0.19554
9.45,0.95,0.19629
9.6,0.95,0.19702
9.75,0.95,0.19774
9.9,0.95,0.19845
10.05,0.95,0.19914
10.2,0.95,0.19983
10.35,0.95,0.2005
10.5,0.95,0.20116
10.65,0.95,0.20181
10.8,0.95,0.20245
10.95,0.95,0.20308
11.1,0.95,0.2037
11.25,0.95,0.20431
11.4,0.95,0.20491
11.55,0.95,0.2055
11.7,0.95,0.20609
11.85,0.95,0.20666
12,0.95,0.20723
12.15,0.95,0.20779
12.3,0.95,0.20835
12.45,0.95,0.20889
12.6,0.95,0.20943
12.75,0.95,0.20997
12.9,0.95,0.21049
13.05,0.95,0.21101
13.2,0.95,0.21153
13.35,0.95,0.21204
13.5,0.95,0.21254
13.65,0.95,0.21304
13.8,0.95,0.21353
13.95,0.95,0.21401
14.1,0.95,0.2145
14.25,0.95,0.21497
14.4,0.95,0.21544
14.55,0.95,0.21591
14.7,0.95,0.21637
14.85,0.95,0.21683
15,0.95,0.21728
0.15,0.96,0.24109
0.3,0.96,0.16238
0.45,0.96,0.1079
0.6,0.96,0.067986
0.75,0.96,0.037483
0.9,0.96,0.013413
1.05,0.96,0.0060677
1.2,0.96,0.022162
1.35,0.96,0.035686
1.5,0.96,0.047214
1.65,0.96,0.05716
1.8,0.96,0.065833
1.95,0.96,0.073464
2.1,0.96,0.080234
2.25,0.96,0.086283
2.4,0.96,0.091721
2.55,0.96,0.09664
2.7,0.96,0.10111
2.85,0.96,0.10519
3,0.96,0.10894
3.15,0.96,0.11239
3.3,0.96,0.11558
3.45,0.96,0.11854
3.6,0.96,0.12129
3.75,0.96,0.12385
3.9,0.96,0.12625
4.05,0.96,0.1285
4.2,0.96,0.13062
4.35,0.96,0.13261
4.5,0.96,0.13449
4.65,0.96,0.13627
4.8,0.96,0.13796
4.95,0.96,0.13956
5.1,0.96,0.14108
5.25,0.96,0.14253
5.4,0.96,0.14392
5.55,0.96,0.14524
5.7,0.96,0.1465
5.85,0.96,0.14771
6,0.96,0.14887
6.15,0.96,0.14998
6.3,0.96,0.15105
6.45,0.96,0.15208
6.6,0.96,0.15307
6.75,0.96,0.15403
6.9,0.96,0.15495
7.05,0.96,0.15584
7.2,0.96,0.1567
7.35,0.96,0.15753
7.5,0.96,0.15834
7.65,0.96,0.15912
7.8,0.96,0.15988
7.95,0.96,0.16061
8.1,0.96,0.16132
8.25,0.96,0.16202
8.4,0.96,0.16269
8.55,0.96,0.16335
8.7,0.96,0.16399
8.85,0.96,0.16461
9,0.96,0.16522
9.15,0.96,0.16581
9.3,0.96,0.16638
9.45,0.96,0.16695
9.6,0.96,0.1675
9.75,0.96,0.16803
9.9,0.96,0.16856
10.05,0.96,0.16907
10.2,0.96,0.16958
10.35,0.96,0.17007
10.5,0.96,0.17055
10.65,0.96,0.17103
10.8,0.96,0.17149
10.95,0.96,0.17194
11.1,0.96,0.17239
11.25,0.96,0.17283
11.4,0.96,0.17326
11.55,0.96,0.17368
11.7,0.96,0.17409
11.85,0.96,0.1745
12,0.96,0.1749
12.15,0.96,0.17529
12.3,0.96,0.17568
12.45,0.96,0.17606
12.6,0.96,0.17644
12.75,0.96,0.17681
12.9,0.96,0.17717
13.05,0.96,0.17753
13.2,0.96,0.17788
13.35,0.96,0.17823
13.5,0.96,0.17857
13.65,0.96,0.17891
13.8,0.96,0.17924
13.95,0.96,0.17957
14.1,0.96,0.17989
14.25,0.96,0.18021
14.4,0.96,0.18053
14.55,0.96,0.18084
14.7,0.96,0.18115
14.85,0.96,0.18145
15,0.96,0.18175
0.15,0.97,0.14661
0.3,0.97,0.10528
0.45,0.97,0.073328
0.6,0.97,0.047889
0.75,0.97,0.027159
0.9,0.97,0.0099426
1.05,0.97,0.0045829
1.2,0.97,0.017003
1.35,0.97,0.027745
1.5,0.97,0.037127
1.65,0.97,0.045393
1.8,0.97,0.052732
1.95,0.97,0.059291
2.1,0.97,0.065189
2.25,0.97,0.070521
2.4,0.97,0.075366
2.55,0.97,0.079788
2.7,0.97,0.08384
2.85,0.97,0.087567
3,0.97,0.091007
3.15,0.97,0.094192
3.3,0.97,0.09715
3.45,0.97,0.099904
3.6,0.97,0.10248
3.75,0.97,0.10488
3.9,0.97,0.10714
4.05,0.97,0.10926
4.2,0.97,0.11126
4.35,0.97,0.11314
4.5,0.97,0.11492
4.65,0.97,0.11661
4.8,0.97,0.1182
4.95,0.97,0.11972
5.1,0.97,0.12116
5.25,0.97,0.12253
5.4,0.97,0.12384
5.55,0.97,0.12509
5.7,0.97,0.12629
5.85,0.97,0.12743
6,0.97,0.12852
6.15,0.97,0.12957
6.3,0.97,0.13057
6.45,0.97,0.13154
6.6,0.97,0.13247
6.75,0.97,0.13336
6.9,0.97,0.13422
7.05,0.97,0.13505
7.2,0.97,0.13585
7.35,0.97,0.13662
7.5,0.97,0.13736
7.65,0.97,0.13808
7.8,0.97,0.13878
7.95,0.97,0.13945
8.1,0.97,0.1401
8.25,0.97,0.14073
8.4,0.97,0.14134
8.55,0.97,0.14194
8.7,0.97,0.14251
8.85,0.97,0.14307
9,0.97,0.14361
9.15,0.97,0.14414
9.3,0.97,0.14466
9.45,0.97,0.14515
9.6,0.97,0.14564
9.75,0.97,0.14611
9.9,0.97,0.14657
10.05,0.97,0.14702
10.2,0.97,0.14746
10.35,0.97,0.14789
10.5,0.97,0.1483
10.65,0.97,0.14871
10.8,0.97,0.14911
10.95,0.97,0.1495
11.1,0.97,0.14987
11.25,0.97,0.15024
11.4,0.97,0.15061
11.55,0.97,0.15096
11.7,0.97,0.15131
11.85,0.97,0.15165
12,0.97,0.15198
12.15,0.97,0.1523
12.3,0.97,0.15262
12.45,0.97,0.15293
12.6,0.97,0.15324
12.75,0.97,0.15354
12.9,0.97,0.15383
13.05,0.97,0.15412
13.2,0.97,0.1544
13.35,0.97,0.15468
13.5,0.97,0.15495
13.65,0.97,0.15522
13.8,0.97,0.15548
13.95,0.97,0.15574
14.1,0.97,0.15599
14.25,0.97,0.15624
14.4,0.97,0.15649
14.55,0.97,0.15673
14.7,0.97,0.15697
14.85,0.97,0.1572
15,0.97,0.15743
0.15,0.98,0.078744
0.3,0.98,0.059833
0.45,0.98,0.043635
0.6,0.98,0.029608
0.75,0.98,0.017342
0.9,0.98,0.0065266
1.05,0.98,0.0030811
1.2,0.98,0.011672
1.35,0.98,0.0194
1.5,0.98,0.026389
1.65,0.98,0.032739
1.8,0.98,0.038534
1.95,0.98,0.043845
2.1,0.98,0.048728
2.25,0.98,0.053235
2.4,0.98,0.057406
2.55,0.98,0.061278
2.7,0.98,0.064883
2.85,0.98,0.068246
3,0.98,0.071391
3.15,0.98,0.074339
3.3,0.98,0.077108
3.45,0.98,0.079714
3.6,0.98,0.08217
3.75,0.98,0.08449
3.9,0.98,0.086684
4.05,0.98,0.088762
4.2,0.98,0.090734
4.35,0.98,0.092607
4.5,0.98,0.094388
4.65,0.98,0.096084
4.8,0.98,0.097702
4.95,0.98,0.099245
5.1,0.98,0.10072
5.25,0.98,0.10213
5.4,0.98,0.10348
5.55,0.98,0.10478
5.7,0.98,0.10602
5.85,0.98,0.10721
6,0.98,0.10836
6.15,0.98,0.10946
6.3,0.98,0.11052
6.45,0.98,0.11154
6.6,0.98,0.11252
6.75,0.98,0.11347
